"k","alpha","ntop","lambda","nu","mean_cindex","se_cindex","optimal_z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
2,0.85,NA,0.3,0.05,0.655457264223144,0.0116813346662083,1.4,0.565864236453601,0.00427679730211218,2.88910672750739,0.47363380575226
3,0.85,NA,0.3,0.05,0.651294463037637,0.0118748801562767,1.4,0.54860865257416,0.00640888828356213,3.42295981176086,1.00049801058919
4,0.85,NA,0.3,0.05,0.661740433551922,0.0153435603905486,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.85,NA,0.3,0.05,0.647977396640075,0.0139172021129746,1.8,0.536078782818534,0.00688903652647123,3.89693654450015,0.0819795190537356
6,0.85,NA,0.3,0.05,0.6558340791822,0.0157900087131663,1.8,0.532992363065447,0.0085913897836028,2.96357391876694,0.984828837341686
7,0.85,NA,0.3,0.05,0.649450449117932,0.0214318893225094,0.8,0.58623030638082,0.0145310866424017,2.42681581260501,0.645060609862952
8,0.85,NA,0.3,0.05,0.633572130950129,0.0170109642983524,1.4,0.538893178072192,0.00673355212241165,3.51974682288796,1.0638327223399
9,0.85,NA,0.3,0.05,0.647316098952252,0.0155783431067733,2,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
10,0.85,NA,0.3,0.05,0.641945748826382,0.0198599218891366,1.4,0.531757469951165,0.0104292674703279,2.25741450382533,0.753840582471826
11,0.85,NA,0.3,0.05,0.629049332451015,0.0162978725086961,1.4,0.535431257988065,0.0114748162212948,2.97349674255166,1.1688081657575
12,0.85,NA,0.3,0.05,0.638576810275416,0.017398681722977,1.8,0.527374394080555,0.0223886390948002,2.17114576859137,1.88854337658768
2,0.9,NA,0.3,0.05,0.659433756167918,0.0123464024334086,1.6,0.557512248639402,0.00895770185288308,2.95781811742764,0.341525992900333
3,0.9,NA,0.3,0.05,0.651189526550063,0.00990921139969207,1.4,0.549565633981378,0.0107456967124477,3.50771145237036,1.07475209028464
4,0.9,NA,0.3,0.05,0.643181091188479,0.0194930964839727,1,0.575101731549237,0.0186346253520016,3.10584929090211,0.889067719265211
5,0.9,NA,0.3,0.05,0.642697710064788,0.016561667406859,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.9,NA,0.3,0.05,0.644935189428921,0.0182965560629136,2,0.527161731545618,0.0034650490811628,3.16172568695347,0.63664101591881
7,0.9,NA,0.3,0.05,0.636757437671003,0.0155835812028641,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.9,NA,0.3,0.05,0.633537840290663,0.0183214169600598,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.9,NA,0.3,0.05,0.632546263983392,0.0178149821670775,1.4,0.52738763206404,0.00824144334290998,2.74859086687604,1.22193905749357
10,0.9,NA,0.3,0.05,0.632110848263441,0.0123990236979318,1.6,0.523569998531003,0.00469018893022532,3.31299085105097,1.15093062056193
11,0.9,NA,0.3,0.05,0.623013998188953,0.0197255656733936,1.6,0.520501753841195,0.00429661438733523,2.5822332255509,0.715378245563181
12,0.9,NA,0.3,0.05,0.62939728225391,0.0195898914937791,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
2,0.95,NA,0.3,0.05,0.646942990458431,0.0100755183800543,1.8,0.546399778270542,0.0101695172483501,2.9271580609662,0.236645088712637
3,0.95,NA,0.3,0.05,0.659475835464093,0.0133673339788386,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.95,NA,0.3,0.05,0.645276566751393,0.0153767678400923,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.95,NA,0.3,0.05,0.631034624179957,0.013033760478619,2,0.530626780626781,NA,3.79836670287228,NA
6,0.95,NA,0.3,0.05,0.639017193743834,0.0126128206149457,1.4,0.539976862127662,0.00543440795586372,3.49077158941446,1.09208758261183
7,0.95,NA,0.3,0.05,0.634073485376344,0.0139446876625611,1.6,0.518209508856188,0.00458632237614419,2.66279427792586,1.29194033579153
8,0.95,NA,0.3,0.05,0.626899640351187,0.0190675066253187,2,0.530626780626781,NA,3.79836670287228,NA
9,0.95,NA,0.3,0.05,0.621025687989156,0.0167180965299223,2,0.530626780626781,NA,3.79836670287228,NA
10,0.95,NA,0.3,0.05,0.644350162499508,0.0155543690195956,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.95,NA,0.3,0.05,0.625924942253699,0.0181437601944302,1.4,0.532126968556931,0.00978134406395187,2.92120034903053,1.18753701557307
12,0.95,NA,0.3,0.05,0.636517391851689,0.0165589169185423,2,0.530626780626781,NA,3.79836670287228,NA
2,0,300,0.3,0.05,0.580494812222315,0.0381691158040791,1.2,0.531580812916692,0.0267014622704999,1.72448692608635,0.640508492250786
3,0,300,0.3,0.05,0.558058879992786,0.00950449206036169,2,0.515932202194578,0.0146945784322022,2.233849801883,1.56451690098928
4,0,300,0.3,0.05,0.589253544872581,0.015386525709027,1,0.569024231646921,0.00978995604904424,2.47981822623463,0.751038998375034
5,0,300,0.3,0.05,0.628434885128236,0.015312600079552,1,0.582388673995447,0.0139248915614409,2.46942582304448,0.515122194075212
6,0,300,0.3,0.05,0.634124252943758,0.0165135716460563,1.6,0.545347578601827,0.0133196276671829,2.74212002561258,0.997520312372787
7,0,300,0.3,0.05,0.635907148398498,0.0158224675215067,1.4,0.581416887803823,0.0109673147320117,3.0336282190525,0.387671870984386
8,0,300,0.3,0.05,0.637800355551598,0.0168924980982028,1.4,0.569107749013982,0.0103939021996729,2.57119283661362,0.422568740542688
9,0,300,0.3,0.05,0.644635722804089,0.00723534472326295,1.6,0.562696252225904,0.0112727367618634,2.5497229657328,0.521363756537723
10,0,300,0.3,0.05,0.653147845477132,0.0104137002430896,0.8,0.608698762541909,0.0166888268694926,2.87923439882001,0.681218200506015
11,0,300,0.3,0.05,0.634770360208841,0.0130929891465872,1.4,0.57980694221501,0.0152771382827562,3.07065904097468,0.593152890479757
12,0,300,0.3,0.05,0.645504396663337,0.0130690038803286,0.8,0.61496903988615,0.00776706167620701,2.88629694913672,0.352258294084445
2,0.05,300,0.3,0.05,0.590725339738605,0.0191783736174054,2,0.513378058895992,0.0161393532252457,2.14305925238525,0.819087818398532
3,0.05,300,0.3,0.05,0.611311842596247,0.013791961260727,1,0.578548723229399,0.0125599912957849,2.20334347799069,0.366583427806914
4,0.05,300,0.3,0.05,0.602307929479332,0.0302063562989825,0.4,0.571840902655799,0.0315546877674573,1.90157585287048,0.550690918934866
5,0.05,300,0.3,0.05,0.647499242891502,0.0166785152277499,1.6,0.544506903524955,0.0159466431222421,2.53069095564267,0.697425462924712
6,0.05,300,0.3,0.05,0.627763916609799,0.0143634811048996,0.8,0.602707454061373,0.0102048530951302,2.7811653861592,0.529180037220592
7,0.05,300,0.3,0.05,0.620948550543293,0.0121881470155162,1.4,0.573695008606152,0.0118766818287883,2.70683073079476,0.411145594961936
8,0.05,300,0.3,0.05,0.652642810469261,0.0138774174420673,1,0.587487195180072,0.0134532583028923,2.5336476324259,0.59928020252567
9,0.05,300,0.3,0.05,0.643718264864749,0.0147960983929055,0.8,0.618559229119891,0.0117957652002598,3.20457034807427,0.413618354991859
10,0.05,300,0.3,0.05,0.648177220190599,0.0109983316859382,1.4,0.567795556363823,0.00901560363659448,2.60552975311896,0.479127481869565
11,0.05,300,0.3,0.05,0.651908590780127,0.0100348371273178,1.2,0.591142090151984,0.0114450567133533,3.00143760603719,0.413715368894423
12,0.05,300,0.3,0.05,0.644579748725725,0.00809598331166355,0.8,0.609539327554599,0.0188588081832896,2.6897756672217,0.546483559587405
2,0.1,300,0.3,0.05,0.591965559461415,0.0226140578834498,1.4,0.538009708792993,0.0162313978149061,1.96471679161364,0.505936654370183
3,0.1,300,0.3,0.05,0.606662370201419,0.00661649448861699,2,0.528348791889602,0.00858301142826222,2.54904369624211,1.14124958346445
4,0.1,300,0.3,0.05,0.646215923350994,0.0154499161757308,1.4,0.56570798655372,0.00802642972780774,2.93476265368059,0.533859523601762
5,0.1,300,0.3,0.05,0.63330942806549,0.0123868278052326,0.8,0.608939158741392,0.0156949895121849,2.85270984461276,0.584111560585262
6,0.1,300,0.3,0.05,0.649052655645658,0.0138984573738346,1,0.594049149603633,0.0176201130621369,2.81966914510624,0.568689882538308
7,0.1,300,0.3,0.05,0.642118590430544,0.00741625072695802,1.2,0.581323694306715,0.0114093601905627,2.59183950866596,0.420670127817343
8,0.1,300,0.3,0.05,0.662980484611075,0.00840829993566415,0.6,0.614594325440434,0.0116861144252261,2.91481087591092,0.435913303541998
9,0.1,300,0.3,0.05,0.650325985362078,0.00907667472198967,2,0.556680935636753,0.018692743377911,3.79041235174654,0.513680795516346
10,0.1,300,0.3,0.05,0.655248476757042,0.00601058070198168,1,0.593297946727601,0.0120015244812333,2.77051005436733,0.468518660289078
11,0.1,300,0.3,0.05,0.649442141227923,0.00912114472007528,1,0.593934501997741,0.0188949530620489,2.46275647970905,0.680932860047225
12,0.1,300,0.3,0.05,0.655519884894406,0.0139143251230088,1,0.597597055734427,0.0232488874802872,2.85111609161237,0.723476380988584
2,0.15,300,0.3,0.05,0.62747776177377,0.0270461549895063,1.2,0.572907269531997,0.0155835325096576,2.39609077536542,0.246680754087362
3,0.15,300,0.3,0.05,0.649073815770835,0.00852004406287334,2,0.531898176308153,0.00639149218388792,2.74861358204504,0.741316744768608
4,0.15,300,0.3,0.05,0.626393323574343,0.0134374803147503,1.4,0.568364727534379,0.00930409037348313,2.67901936174276,0.316299750474021
5,0.15,300,0.3,0.05,0.665837924184059,0.00962439162169164,0.4,0.633760131257852,0.0121038133712601,2.56780124011314,0.284941506318828
6,0.15,300,0.3,0.05,0.648040833932023,0.00624172328059496,1.6,0.56437299922373,0.0135266626398655,2.71478476116435,0.498242138802635
7,0.15,300,0.3,0.05,0.659645693964098,0.0107544765370906,2,0.530455523037292,0.00872855157444423,2.90931767881276,0.498743727168136
8,0.15,300,0.3,0.05,0.64793048300382,0.0113294530104229,2,0.535768722142437,0.00707310213049587,2.75217321212781,0.644202654064028
9,0.15,300,0.3,0.05,0.63887461071035,0.00947559663079332,1,0.595704096725992,0.0216387664075362,2.67678389849921,0.768064962385696
10,0.15,300,0.3,0.05,0.661841371468682,0.00813362114753276,1.4,0.572529384547953,0.00777776130130218,2.84757629368825,0.402620813462227
11,0.15,300,0.3,0.05,0.645717316154948,0.00316944717255253,1.2,0.572286009736241,0.0070346084822953,2.39931844915803,0.164218572283604
12,0.15,300,0.3,0.05,0.659975757442758,0.0116979789792331,1.2,0.572925718388842,0.0136752205190231,2.87742147767145,0.378994615957825
2,0.2,300,0.3,0.05,0.632469264137563,0.0142482818422394,0.8,0.59667555562189,0.0240863065555513,2.45963365135837,0.612524515664076
3,0.2,300,0.3,0.05,0.652042931941489,0.00878981245523688,0.6,0.599754034354716,0.0150770127303435,2.40475141689439,0.556200181596075
4,0.2,300,0.3,0.05,0.644898684123658,0.0083633135457532,1.4,0.57427826678745,0.00957902354782791,3.00563050177373,0.459518261830895
5,0.2,300,0.3,0.05,0.659255615626752,0.0109405060482417,1.2,0.579297294698705,0.0123985263934414,2.97832958778633,0.681243289842508
6,0.2,300,0.3,0.05,0.624317106223947,0.0110126530404899,1.4,0.573320011318736,0.0101698863248581,2.7743557250532,0.448522652571006
7,0.2,300,0.3,0.05,0.658352571506554,0.017056079097368,2,0.548471290082028,0.00708426547352725,3.52419515938908,0.37505139272201
8,0.2,300,0.3,0.05,0.647935449782703,0.0099460448641859,1.2,0.583606946093952,0.0137458147659793,2.63233165251684,0.539237200092746
9,0.2,300,0.3,0.05,0.654981509479002,0.0115338343248269,2,0.53604864081091,0.0104735400213125,2.8863306411403,0.24587560215548
10,0.2,300,0.3,0.05,0.657529063178924,0.0196908181359818,2,0.543601138655476,0.00266602484547827,3.2053425960669,0.426179001398894
11,0.2,300,0.3,0.05,0.650560278134175,0.0144389986507334,1.4,0.570120014806241,0.00336198824594505,2.70347065531065,0.377715440719705
12,0.2,300,0.3,0.05,0.655974093860205,0.0124482054478303,1.2,0.586647223036425,0.0164692670679268,3.21855015348533,0.308386071112429
2,0.25,300,0.3,0.05,0.654175611589594,0.00442921670127084,1.2,0.580408405297238,0.00468694512006803,2.47205424835136,0.250855436633712
3,0.25,300,0.3,0.05,0.645576874977474,0.0108258050285051,1.8,0.556923048420316,0.0116229653302732,2.63770619497949,0.372458733842577
4,0.25,300,0.3,0.05,0.641790703528445,0.0140062054234751,2,0.524500270606487,0.00414996672921734,2.84219967137129,1.03093128775095
5,0.25,300,0.3,0.05,0.655710145048678,0.0080347802269211,2,0.527959032071066,0.0152382048505478,2.77468391374392,0.724704212111798
6,0.25,300,0.3,0.05,0.655547715441118,0.00761255157843358,1.4,0.569728845623153,0.00801748994066786,2.73538672570509,0.357471089579502
7,0.25,300,0.3,0.05,0.666563164824128,0.0112511248788441,1,0.588853702282571,0.0132880926760835,2.59499730950168,0.550231754888434
8,0.25,300,0.3,0.05,0.651505568427707,0.0103151045613986,2,0.524946290171114,0.00296817206018036,2.96381015508419,0.739052616381811
9,0.25,300,0.3,0.05,0.652602232370003,0.0092023459969424,1.4,0.568891189180664,0.0111607034065875,2.7313400269422,0.470211588190231
10,0.25,300,0.3,0.05,0.655296090677529,0.0088177738313188,2,0.527659160067558,0.00148514417217499,3.47005929903622,0.164677705099166
11,0.25,300,0.3,0.05,0.663889323956884,0.0139522855603385,1,0.594056682107453,0.0149282404337641,2.78740679337866,0.485053022629139
12,0.25,300,0.3,0.05,0.655569480217606,0.00851279860802715,1.2,0.580770803541421,0.00621420899539053,2.73686626869603,0.375321379760572
2,0.3,300,0.3,0.05,0.632831562787274,0.0111850553496299,2,0.533277907656601,0.00870910032425851,2.74486656719595,0.606020210409232
3,0.3,300,0.3,0.05,0.64164279880961,0.00764512399924706,2,0.53746811720907,0.0102903050439713,2.71398227341354,0.676881643877687
4,0.3,300,0.3,0.05,0.646721160268435,0.00890467327327211,1.8,0.550140913457093,0.0170457533035513,2.54086890939328,0.991726816662843
5,0.3,300,0.3,0.05,0.646642274476986,0.0106413300516042,2,0.531091126202794,0.00358904139840671,3.38983041594394,0.14140737944181
6,0.3,300,0.3,0.05,0.660043546702619,0.0153938476433996,1.4,0.555958928223748,0.0111207287804201,2.45195297149627,0.449329965823563
7,0.3,300,0.3,0.05,0.666783291618933,0.0124970044158887,1.4,0.563530934403017,0.00928849399613794,2.92577798811801,0.418248478643701
8,0.3,300,0.3,0.05,0.65582093231185,0.0147921242342207,2,0.530739916982823,0.00748783543241174,3.2592341594901,0.604365312300976
9,0.3,300,0.3,0.05,0.647907432357884,0.0129875150094824,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.3,300,0.3,0.05,0.656963374052658,0.0102831248862614,1.8,0.546508235614417,0.0109783888636696,2.95007892945866,0.490817039770976
11,0.3,300,0.3,0.05,0.660760357860205,0.0144386984733473,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.3,300,0.3,0.05,0.660372951161574,0.0196720011620095,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.35,300,0.3,0.05,0.656247401426933,0.0170177193158509,2,0.544500007477126,0.00923639723529303,3.59869520243078,0.381553657855047
3,0.35,300,0.3,0.05,0.659472684877148,0.00944690108814107,1,0.588308783767341,0.0135187394209483,2.52713204997075,0.457051524652008
4,0.35,300,0.3,0.05,0.648388156330197,0.00789442192120725,1,0.598502701862663,0.0154727915109248,2.97522802336757,0.625748923990691
5,0.35,300,0.3,0.05,0.650511911979236,0.0143553878380999,1,0.589253756230178,0.0147785045603824,2.81852756826844,0.507095578970369
6,0.35,300,0.3,0.05,0.647057715511012,0.0158546595981094,2,0.528853903197785,0.00141085722869008,3.01228740991544,0.549009010326981
7,0.35,300,0.3,0.05,0.648036823645873,0.0125271598765945,1.4,0.569124509344657,0.00839691289434094,2.61945388946121,0.166396573401238
8,0.35,300,0.3,0.05,0.65159254151989,0.0136106635895489,2,0.55681296498832,0.0058650976897423,5.19096906252139,0.839142804721681
9,0.35,300,0.3,0.05,0.66028835312869,0.010270895497071,2,0.530626780626781,NA,3.79836670287228,NA
10,0.35,300,0.3,0.05,0.648398691838183,0.0135541006252502,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.35,300,0.3,0.05,0.658614684408112,0.0181485923352529,1.4,0.552324611005898,0.00993189568866042,3.13325144736117,1.06435533401667
12,0.35,300,0.3,0.05,0.656652432266773,0.0189579255289508,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.4,300,0.3,0.05,0.622999859175532,0.0226069860262674,1.8,0.544101154339831,0.00740395649249138,3.19500221885891,0.990210370478156
3,0.4,300,0.3,0.05,0.652808388210137,0.0135464748607211,2,0.532258098315935,0.0164615629728581,2.88370591356834,1.10732226382649
4,0.4,300,0.3,0.05,0.656604304318615,0.0171687061131829,1,0.595703181778169,0.00901603020373035,2.80689837442358,0.376210892769773
5,0.4,300,0.3,0.05,0.651033131102085,0.0147993685197877,1.6,0.542748857398034,0.0122839698437347,3.83453012720904,0.935315309867647
6,0.4,300,0.3,0.05,0.648919874735453,0.0109440931322446,2,0.524734342121452,0.0223012820129069,3.41195599052709,1.47582104331486
7,0.4,300,0.3,0.05,0.64657998015719,0.0110987752532602,1.4,0.557291503221132,0.00407823711374093,2.99270686632533,0.503481021385824
8,0.4,300,0.3,0.05,0.658103010806419,0.014498008385726,1,0.594305833646325,0.0101854770489951,2.90903392422082,0.376385157888463
9,0.4,300,0.3,0.05,0.642948764281134,0.0135066494381862,1.8,0.54828958561186,0.02222323490096,3.43388942984714,0.150719841833607
10,0.4,300,0.3,0.05,0.651455990257479,0.0184894552742115,1,0.597790062454991,0.0184300269232838,2.9278182933458,0.5470972930378
11,0.4,300,0.3,0.05,0.6522488066736,0.0183793347897847,1.2,0.568258225505983,0.0104162947091886,2.91643758026264,0.634396543862905
12,0.4,300,0.3,0.05,0.643067833940018,0.0101283981821073,2,0.529236657640123,0.00139012298665764,3.8155602441607,0.0171935412884237
2,0.45,300,0.3,0.05,0.648695315766347,0.0161027697598191,2,0.553349212540809,0.0109006418681018,3.2315446142252,0.802540971566187
3,0.45,300,0.3,0.05,0.644324372364165,0.0128012123031965,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.45,300,0.3,0.05,0.656845973069139,0.0132316938531404,0.8,0.596280428660746,0.0157667723892009,2.54198181388588,0.454518461381321
5,0.45,300,0.3,0.05,0.6427845322975,0.0159743973733826,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
6,0.45,300,0.3,0.05,0.65358375929317,0.00731602250882246,1.4,0.547833877116614,0.00752309030294942,3.23606808926629,1.0782703513533
7,0.45,300,0.3,0.05,0.657617280977329,0.0187315837660063,2,0.543377145999155,0.0106156299962801,4.15414174064122,0.938782663368506
8,0.45,300,0.3,0.05,0.651802747259511,0.0121576810309598,1.6,0.555191862331443,0.0153676016192553,3.16163196717107,0.377696340271529
9,0.45,300,0.3,0.05,0.654247609945396,0.0133830323560644,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.45,300,0.3,0.05,0.64570536485312,0.0143878588140818,2,0.530626780626781,NA,3.79836670287228,NA
11,0.45,300,0.3,0.05,0.651165048390607,0.0103291572290612,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.45,300,0.3,0.05,0.657370127673601,0.020341951431978,0.4,0.609546624330954,0.0104315162497957,2.45582545388306,0.543885960439235
2,0.5,300,0.3,0.05,0.648885571380935,0.00975576882678408,0.6,0.607841842807435,0.0197877243702087,2.49592967270774,0.623293862087449
3,0.5,300,0.3,0.05,0.658751047060187,0.0102592399243414,2,0.538964125686532,0.00862628351487535,3.45686190586613,0.99277381445275
4,0.5,300,0.3,0.05,0.656440950196538,0.010493486604714,-0.2,0.624677413392687,0.0190529113625962,2.22901469403819,0.255445084827779
5,0.5,300,0.3,0.05,0.637231004804852,0.0127344541280722,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.5,300,0.3,0.05,0.654616605228722,0.0105432903563204,2,0.544372206694482,0.0183058559835811,4.6566407276283,1.37347113961477
7,0.5,300,0.3,0.05,0.647857627368434,0.00782005619428987,1.6,0.553666971541954,0.00734626524907483,3.70695211383938,0.36731318053335
8,0.5,300,0.3,0.05,0.662761011751443,0.0122748924844438,1.8,0.531290776908507,0.00416751076134747,2.9141205173491,0.540269406552897
9,0.5,300,0.3,0.05,0.660856357805611,0.018535655410788,1.2,0.572330365140859,0.0106040594144085,3.07052622189028,0.700126636194606
10,0.5,300,0.3,0.05,0.644397986258454,0.0195431552424555,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.5,300,0.3,0.05,0.654487008676688,0.0238967561871213,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.5,300,0.3,0.05,0.650599220578227,0.01262732998014,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.55,300,0.3,0.05,0.644232832567759,0.00663647827395806,1.6,0.553260891695414,0.00811393298865438,2.2845040213928,0.265303873782014
3,0.55,300,0.3,0.05,0.659616237310423,0.0134255545754357,1.8,0.549655638218847,0.0115591622659623,3.6046329740812,1.29294962312412
4,0.55,300,0.3,0.05,0.643454688769666,0.0110511988280462,1.8,0.54828958561186,0.02222323490096,3.43388942984714,0.150719841833607
5,0.55,300,0.3,0.05,0.643300765251212,0.0173722788077147,2,0.535356062925752,0.0138921669615992,3.62659741871182,1.29992187279153
6,0.55,300,0.3,0.05,0.659227823108033,0.0169845884237864,1,0.579754713227544,0.0128935240650459,2.61493856392904,0.615902678708582
7,0.55,300,0.3,0.05,0.656270811518298,0.0180467835888581,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
